ipv4_address_id,device_id,ipv4_address,ipv4_prefixlen,ipv4_type,ipv4_network_id,vrf_id,port_id,ifIndex,ipv4_network
57205,5272,192.168.88.1,24,private,727,,157164,7,192.168.88.0/24
57211,5274,192.168.88.1,24,private,727,,157181,7,192.168.88.0/24
57251,5277,192.168.88.1,24,private,727,,157383,7,192.168.88.0/24
57357,1209,192.168.88.1,24,private,727,,157750,12,192.168.88.0/24
57414,5283,192.168.88.1,24,private,727,,158067,7,192.168.88.0/24
57581,4541,192.168.88.1,24,private,727,,158853,12,192.168.88.0/24
57647,5287,192.168.88.1,24,private,727,,159132,7,192.168.88.0/24
57686,2484,192.168.88.1,24,private,727,,159265,13,192.168.88.0/24
58266,5312,192.168.88.1,24,private,727,,161869,7,192.168.88.0/24
58268,5313,192.168.88.1,24,private,727,,161876,7,192.168.88.0/24
58274,5315,192.168.88.1,24,private,727,,161890,7,192.168.88.0/24
58278,5317,192.168.88.1,24,private,727,,161903,7,192.168.88.0/24
58535,5325,192.168.88.1,24,private,727,,163261,8,192.168.88.0/24
58551,1067,192.168.88.1,24,private,727,,163326,8,192.168.88.0/24
58570,5330,192.168.88.1,24,private,727,,163499,7,192.168.88.0/24
58672,5334,192.168.88.1,24,private,727,,163874,7,192.168.88.0/24
58682,5335,192.168.88.1,24,private,727,,163903,5,192.168.88.0/24
58813,5338,192.168.88.1,24,private,727,,164364,7,192.168.88.0/24
58990,5342,192.168.88.1,24,private,727,,165143,7,192.168.88.0/24
59049,5344,192.168.88.1,24,private,727,,165314,7,192.168.88.0/24
59053,5346,192.168.88.1,24,private,727,,165328,7,192.168.88.0/24
59129,5351,192.168.88.1,24,private,727,,165683,7,192.168.88.0/24
59450,5356,192.168.88.1,24,private,727,,167014,7,192.168.88.0/24
59502,1496,192.168.88.1,24,private,727,,134818,12,192.168.88.0/24
59524,5358,192.168.88.1,24,private,727,,167245,12,192.168.88.0/24
59657,5362,192.168.88.1,24,private,727,,167489,13,192.168.88.0/24
59661,5363,192.168.88.1,24,private,727,,167496,7,192.168.88.0/24
59663,5364,192.168.88.1,24,private,727,,167503,7,192.168.88.0/24
59667,5366,192.168.88.1,24,private,727,,167517,7,192.168.88.0/24
59891,5379,192.168.88.1,24,private,727,,168242,7,192.168.88.0/24
59898,5380,192.168.88.1,24,private,727,,168255,4,192.168.88.0/24
60003,5383,192.168.88.1,24,private,727,,168576,7,192.168.88.0/24
60183,5389,192.168.88.1,24,private,727,,168975,7,192.168.88.0/24
60268,5392,192.168.88.1,24,private,727,,169293,12,192.168.88.0/24
60270,5393,192.168.88.1,24,private,727,,169300,7,192.168.88.0/24
60272,5394,192.168.88.1,24,private,727,,169307,7,192.168.88.0/24
60274,5395,192.168.88.1,24,private,727,,169315,7,192.168.88.0/24
60276,5396,192.168.88.1,24,private,727,,169322,7,192.168.88.0/24
60278,5397,192.168.88.1,24,private,727,,169329,7,192.168.88.0/24
60435,5399,192.168.88.1,24,private,727,,169920,4,192.168.88.0/24
60502,5400,192.168.88.1,24,private,727,,170156,13,192.168.88.0/24
60507,5402,192.168.88.1,24,private,727,,170186,7,192.168.88.0/24
60511,5404,192.168.88.1,24,private,727,,170200,7,192.168.88.0/24
60512,5405,192.168.88.1,24,private,727,,170213,13,192.168.88.0/24
60515,5406,192.168.88.1,24,private,727,,170220,7,192.168.88.0/24
60544,5407,192.168.88.1,24,private,727,,170313,11,192.168.88.0/24
60633,4121,192.168.88.1,24,private,727,,117994,7,192.168.88.0/24
60652,2382,192.168.88.1,24,private,727,,53052,2,192.168.88.0/24
60694,2327,192.168.88.1,24,private,727,,52541,7,192.168.88.0/24
60888,5424,192.168.88.1,24,private,727,,171517,7,192.168.88.0/24
60988,5428,192.168.88.1,24,private,727,,171824,8,192.168.88.0/24
61025,5439,192.168.88.1,24,private,727,,171864,7,192.168.88.0/24
61098,2189,192.168.88.1,24,private,727,,172145,7,192.168.88.0/24
61152,5446,192.168.88.1,24,private,727,,172298,7,192.168.88.0/24
61154,5447,192.168.88.1,24,private,727,,172305,7,192.168.88.0/24
61156,5448,192.168.88.1,24,private,727,,172313,7,192.168.88.0/24
61165,5452,192.168.88.1,24,private,727,,172344,7,192.168.88.0/24
61168,5453,192.168.88.1,24,private,727,,172356,13,192.168.88.0/24
61171,5454,192.168.88.1,24,private,727,,172364,8,192.168.88.0/24
61174,5455,192.168.88.1,24,private,727,,172371,7,192.168.88.0/24
61233,5088,192.168.88.1,24,private,727,,145681,7,192.168.88.0/24
61358,5458,192.168.88.1,24,private,727,,172901,7,192.168.88.0/24
61436,2423,192.168.88.1,24,private,727,,173059,12,192.168.88.0/24
61746,5469,192.168.88.1,24,private,727,,173940,7,192.168.88.0/24
61748,5470,192.168.88.1,24,private,727,,173947,7,192.168.88.0/24
61835,5475,192.168.88.1,24,private,727,,174205,10,192.168.88.0/24
61844,5476,192.168.88.1,24,private,727,,174220,13,192.168.88.0/24
61846,5477,192.168.88.1,24,private,727,,174234,13,192.168.88.0/24
61960,5479,192.168.88.1,24,private,727,,174463,7,192.168.88.0/24
61969,5480,192.168.88.1,24,private,727,,174491,7,192.168.88.0/24
62000,4911,192.168.88.1,24,private,727,,138735,8,192.168.88.0/24
62138,4479,192.168.88.1,24,private,727,,127873,13,192.168.88.0/24
62262,5487,192.168.88.1,24,private,727,,175280,7,192.168.88.0/24
62272,5490,192.168.88.1,24,private,727,,175313,7,192.168.88.0/24
62360,1954,192.168.88.1,24,private,727,,46226,13,192.168.88.0/24
62469,2545,192.168.88.1,24,private,727,,55282,13,192.168.88.0/24
62543,5500,192.168.88.1,24,private,727,,176218,7,192.168.88.0/24
62550,5410,192.168.88.1,24,private,727,,176199,8,192.168.88.0/24
62670,5512,192.168.88.1,24,private,727,,176578,7,192.168.88.0/24
62674,5513,192.168.88.1,24,private,727,,176591,7,192.168.88.0/24
62703,3775,192.168.88.1,24,private,727,,107529,8,192.168.88.0/24
62718,5514,192.168.88.1,24,private,727,,176727,7,192.168.88.0/24
62720,5515,192.168.88.1,24,private,727,,176736,7,192.168.88.0/24
62724,5516,192.168.88.1,24,private,727,,176743,7,192.168.88.0/24
62729,5518,192.168.88.1,24,private,727,,176757,7,192.168.88.0/24
62732,5519,192.168.88.1,24,private,727,,176764,7,192.168.88.0/24
62995,2630,192.168.88.1,24,private,727,,58142,7,192.168.88.0/24
63104,5535,192.168.88.1,24,private,727,,177778,8,192.168.88.0/24
63339,5542,192.168.88.1,24,private,727,,178277,7,192.168.88.0/24
63343,5543,192.168.88.1,24,private,727,,178284,7,192.168.88.0/24
63350,5546,192.168.88.1,24,private,727,,178305,7,192.168.88.0/24
63352,5547,192.168.88.1,24,private,727,,178312,7,192.168.88.0/24
63354,5548,192.168.88.1,24,private,727,,178320,7,192.168.88.0/24
63356,5549,192.168.88.1,24,private,727,,178327,7,192.168.88.0/24
63475,5553,192.168.88.1,24,private,727,,178578,7,192.168.88.0/24
63521,5222,192.168.88.1,24,private,727,,154276,7,192.168.88.0/24
63549,3585,192.168.88.1,24,private,727,,102082,7,192.168.88.0/24
63604,5557,192.168.88.1,24,private,727,,178791,7,192.168.88.0/24
63607,5558,192.168.88.1,24,private,727,,178798,7,192.168.88.0/24
63623,5563,192.168.88.1,24,private,727,,178844,7,192.168.88.0/24
63755,4643,192.168.88.1,24,private,727,,144915,12,192.168.88.0/24
64028,5584,192.168.88.1,24,private,727,,179489,7,192.168.88.0/24
64120,3492,192.168.88.1,24,private,727,,95696,12,192.168.88.0/24
64353,4230,192.168.88.1,24,private,727,,120067,8,192.168.88.0/24
64362,4588,192.168.88.1,24,private,727,,130674,7,192.168.88.0/24
64378,5607,192.168.88.1,24,private,727,,180237,7,192.168.88.0/24
64438,1873,192.168.88.1,24,private,727,,44629,13,192.168.88.0/24
64743,3604,192.168.88.1,24,private,727,,103267,7,192.168.88.0/24
64948,5623,192.168.88.1,24,private,727,,181204,7,192.168.88.0/24
65002,4907,192.168.88.1,24,private,727,,138637,7,192.168.88.0/24
65029,3473,192.168.88.1,24,private,727,,181343,7,192.168.88.0/24
65049,5630,192.168.88.1,24,private,727,,181401,7,192.168.88.0/24
65072,5637,192.168.88.1,24,private,727,,181470,7,192.168.88.0/24
65140,5639,192.168.88.1,24,private,727,,181748,11,192.168.88.0/24
65142,5640,192.168.88.1,24,private,727,,181758,7,192.168.88.0/24
65196,1489,192.168.88.1,24,private,727,,181914,2,192.168.88.0/24
65264,5646,192.168.88.1,24,private,727,,182112,7,192.168.88.0/24
65410,2238,192.168.88.1,24,private,727,,51508,14,192.168.88.0/24
65415,5653,192.168.88.1,24,private,727,,182467,7,192.168.88.0/24
65421,5655,192.168.88.1,24,private,727,,182486,12,192.168.88.0/24
65425,5656,192.168.88.1,24,private,727,,182493,7,192.168.88.0/24
65443,5657,192.168.88.1,24,private,727,,182544,7,192.168.88.0/24
65622,5661,192.168.88.1,24,private,727,,182837,7,192.168.88.0/24
65667,5662,192.168.88.1,24,private,727,,182900,7,192.168.88.0/24
65763,4002,192.168.88.1,24,private,727,,114528,4,192.168.88.0/24
65901,3981,192.168.88.1,24,private,727,,113744,13,192.168.88.0/24
65918,2637,192.168.88.1,24,private,727,,58397,13,192.168.88.0/24
65939,5664,192.168.88.1,24,private,727,,183196,13,192.168.88.0/24
65954,5665,192.168.88.1,24,private,727,,183225,7,192.168.88.0/24
66035,5671,192.168.88.1,24,private,727,,183403,7,192.168.88.0/24
66055,5672,192.168.88.1,24,private,727,,183448,7,192.168.88.0/24
66527,566,192.168.88.1,24,private,727,,9303,13,192.168.88.0/24
66587,5676,192.168.88.1,24,private,727,,183806,7,192.168.88.0/24
66601,5679,192.168.88.1,24,private,727,,183885,7,192.168.88.0/24
66672,5682,192.168.88.1,24,private,727,,184013,7,192.168.88.0/24
66711,1547,192.168.88.1,24,private,727,,184021,7,192.168.88.0/24
66732,3242,192.168.88.1,24,private,727,,86171,7,192.168.88.0/24
66757,5684,192.168.88.1,24,private,727,,184112,13,192.168.88.0/24
66800,5688,192.168.88.1,24,private,727,,184215,7,192.168.88.0/24
66821,5689,192.168.88.1,24,private,727,,184242,7,192.168.88.0/24
66909,3484,192.168.88.1,24,private,727,,102064,13,192.168.88.0/24
66999,5694,192.168.88.1,24,private,727,,184491,7,192.168.88.0/24
67076,5701,192.168.88.1,24,private,727,,184631,7,192.168.88.0/24
67091,5702,192.168.88.1,24,private,727,,184654,7,192.168.88.0/24
67152,1902,192.168.88.1,24,private,727,,184768,6,192.168.88.0/24
67161,5707,192.168.88.1,24,private,727,,184806,7,192.168.88.0/24
67191,5711,192.168.88.1,24,private,727,,184862,7,192.168.88.0/24
67198,5712,192.168.88.1,24,private,727,,184874,7,192.168.88.0/24
67241,2779,192.168.88.1,24,private,727,,0,22,192.168.88.0/24
67273,5569,192.168.88.1,24,private,727,,178970,12,192.168.88.0/24
67503,5726,192.168.88.1,24,private,727,,185387,7,192.168.88.0/24
67509,5728,192.168.88.1,24,private,727,,185407,7,192.168.88.0/24
67520,5729,192.168.88.1,24,private,727,,185424,7,192.168.88.0/24
67644,2811,192.168.88.1,24,private,727,,66467,12,192.168.88.0/24
67645,3343,192.168.88.1,24,private,727,,88993,15,192.168.88.0/24
67733,2130,192.168.88.1,24,private,727,,179119,3,192.168.88.0/24
67755,5744,192.168.88.1,24,private,727,,185800,7,192.168.88.0/24
67796,5764,192.168.88.1,24,private,727,,185999,7,192.168.88.0/24
68233,5788,192.168.88.1,24,private,727,,186446,7,192.168.88.0/24
68235,5789,192.168.88.1,24,private,727,,186455,7,192.168.88.0/24
68248,5790,192.168.88.1,24,private,727,,186495,13,192.168.88.0/24
68426,4557,192.168.88.1,24,private,727,,130062,7,192.168.88.0/24
68435,5798,192.168.88.1,24,private,727,,186918,7,192.168.88.0/24
68467,5801,192.168.88.1,24,private,727,,187020,4,192.168.88.0/24
68482,5804,192.168.88.1,24,private,727,,187065,7,192.168.88.0/24
68519,5812,192.168.88.1,24,private,727,,187118,8,192.168.88.0/24
68522,4433,192.168.88.1,24,private,727,,126006,8,192.168.88.0/24
68526,3954,192.168.88.1,24,private,727,,112845,7,192.168.88.0/24
68611,5820,192.168.88.1,24,private,727,,187273,7,192.168.88.0/24
68614,5821,192.168.88.1,24,private,727,,187282,7,192.168.88.0/24
68616,2790,192.168.88.1,24,private,727,,187251,12,192.168.88.0/24
68754,5831,192.168.88.1,24,private,727,,187522,7,192.168.88.0/24
68894,5843,192.168.88.1,24,private,727,,187759,7,192.168.88.0/24
68903,5846,192.168.88.1,24,private,727,,187806,7,192.168.88.0/24
68912,5848,192.168.88.1,24,private,727,,187822,7,192.168.88.0/24
68952,5852,192.168.88.1,24,private,727,,187884,7,192.168.88.0/24
68980,5856,192.168.88.1,24,private,727,,187944,7,192.168.88.0/24
68983,5857,192.168.88.1,24,private,727,,187951,7,192.168.88.0/24
69060,5865,192.168.88.1,24,private,727,,188125,7,192.168.88.0/24
69070,5248,192.168.88.1,24,private,727,,155955,3,192.168.88.0/24
69078,4003,192.168.88.1,24,private,727,,114591,8,192.168.88.0/24
69153,1912,192.168.88.1,24,private,727,,188342,12,192.168.88.0/24
69408,5880,192.168.88.1,24,private,727,,188612,11,192.168.88.0/24
69643,2652,192.168.88.1,24,private,727,,59102,7,192.168.88.0/24
69857,5905,192.168.88.1,24,private,727,,189232,7,192.168.88.0/24
70042,5414,192.168.88.1,24,private,727,,189088,7,192.168.88.0/24
70076,5925,192.168.88.1,24,private,727,,189594,7,192.168.88.0/24
70081,5275,192.168.88.1,24,private,727,,157188,7,192.168.88.0/24
70095,4976,192.168.88.1,24,private,727,,140270,7,192.168.88.0/24
70197,1867,192.168.88.1,24,private,727,,44551,13,192.168.88.0/24
70218,2040,192.168.88.1,24,private,727,,189770,12,192.168.88.0/24
70278,5944,192.168.88.1,24,private,727,,189942,7,192.168.88.0/24
70372,5951,192.168.88.1,24,private,727,,190110,7,192.168.88.0/24
70374,5952,192.168.88.1,24,private,727,,190117,7,192.168.88.0/24
70429,5953,192.168.88.1,24,private,727,,190189,13,192.168.88.0/24
70438,3025,192.168.88.1,24,private,727,,79379,7,192.168.88.0/24
70532,5958,192.168.88.1,24,private,727,,190331,7,192.168.88.0/24
71230,5977,192.168.88.1,24,private,727,,190701,7,192.168.88.0/24
71590,5996,192.168.88.1,24,private,727,,191216,7,192.168.88.0/24
71607,6000,192.168.88.1,24,private,727,,191301,7,192.168.88.0/24
71626,5345,192.168.88.1,24,private,727,,165315,1,192.168.88.0/24
71774,6011,192.168.88.1,24,private,727,,191612,12,192.168.88.0/24
71829,6016,192.168.88.1,24,private,727,,191714,7,192.168.88.0/24
71853,6018,192.168.88.1,24,private,727,,191757,7,192.168.88.0/24
71918,6025,192.168.88.1,24,private,727,,191867,7,192.168.88.0/24
71970,6027,192.168.88.1,24,private,727,,191952,7,192.168.88.0/24
71987,6029,192.168.88.1,24,private,727,,191993,7,192.168.88.0/24
72050,6032,192.168.88.1,24,private,727,,192072,7,192.168.88.0/24
72069,6036,192.168.88.1,24,private,727,,192117,7,192.168.88.0/24
72097,6037,192.168.88.1,24,private,727,,192141,7,192.168.88.0/24
72133,6041,192.168.88.1,24,private,727,,192190,7,192.168.88.0/24
72446,6045,192.168.88.1,24,private,727,,192341,7,192.168.88.0/24
72538,6048,192.168.88.1,24,private,727,,192478,7,192.168.88.0/24
72567,3031,192.168.88.1,24,private,727,,79553,7,192.168.88.0/24
72634,6053,192.168.88.1,24,private,727,,192600,7,192.168.88.0/24
72866,6068,192.168.88.1,24,private,727,,192986,7,192.168.88.0/24
72923,6072,192.168.88.1,24,private,727,,193054,7,192.168.88.0/24
72932,6073,192.168.88.1,24,private,727,,193069,7,192.168.88.0/24
72935,6074,192.168.88.1,24,private,727,,193074,3,192.168.88.0/24
72955,1317,192.168.88.1,24,private,727,,32013,3,192.168.88.0/24
72971,6079,192.168.88.1,24,private,727,,193144,7,192.168.88.0/24
73149,6103,192.168.88.1,24,private,727,,193440,12,192.168.88.0/24
73150,6104,192.168.88.1,24,private,727,,193449,7,192.168.88.0/24
73228,3403,192.168.88.1,24,private,727,,91555,7,192.168.88.0/24
73325,6117,192.168.88.1,24,private,727,,193691,7,192.168.88.0/24
73480,6122,192.168.88.1,24,private,727,,193775,7,192.168.88.0/24
73867,6143,192.168.88.1,24,private,727,,194140,13,192.168.88.0/24
73923,6148,192.168.88.1,24,private,727,,194213,7,192.168.88.0/24
73949,6149,192.168.88.1,24,private,727,,194261,7,192.168.88.0/24
73995,5919,192.168.88.1,24,private,727,,189464,7,192.168.88.0/24
74042,4380,192.168.88.1,24,private,727,,124388,13,192.168.88.0/24
74049,6150,192.168.88.1,24,private,727,,194416,7,192.168.88.0/24
74081,5802,192.168.88.1,24,private,727,,187034,7,192.168.88.0/24
74163,6158,192.168.88.1,24,private,727,,194558,7,192.168.88.0/24
74264,6162,192.168.88.1,24,private,727,,194783,7,192.168.88.0/24
74296,6166,192.168.88.1,24,private,727,,194865,7,192.168.88.0/24
74322,1879,192.168.88.1,24,private,727,,194902,14,192.168.88.0/24
74443,3623,192.168.88.1,24,private,727,,195130,8,192.168.88.0/24
74542,2602,192.168.88.1,24,private,727,,57153,7,192.168.88.0/24
74713,6180,192.168.88.1,24,private,727,,195328,7,192.168.88.0/24
74719,6181,192.168.88.1,24,private,727,,195360,7,192.168.88.0/24
74749,6183,192.168.88.1,24,private,727,,195410,13,192.168.88.0/24
74751,6184,192.168.88.1,24,private,727,,195423,13,192.168.88.0/24
74783,6187,192.168.88.1,24,private,727,,195490,9,192.168.88.0/24
74817,6192,192.168.88.1,24,private,727,,195535,8,192.168.88.0/24
74846,6195,192.168.88.1,24,private,727,,195613,7,192.168.88.0/24
74870,6201,192.168.88.1,24,private,727,,195678,7,192.168.88.0/24
74880,6202,192.168.88.1,24,private,727,,195693,14,192.168.88.0/24
74946,6207,192.168.88.1,24,private,727,,195783,13,192.168.88.0/24
74984,6209,192.168.88.1,24,private,727,,195838,14,192.168.88.0/24
74989,6211,192.168.88.1,24,private,727,,195868,14,192.168.88.0/24
74993,6212,192.168.88.1,24,private,727,,195902,14,192.168.88.0/24
75061,4909,192.168.88.1,24,private,727,,195876,14,192.168.88.0/24
75516,2628,192.168.88.1,24,private,727,,58119,8,192.168.88.0/24
75714,6233,192.168.88.1,24,private,727,,196374,7,192.168.88.0/24
75723,3557,192.168.88.1,24,private,727,,98493,7,192.168.88.0/24
75734,6237,192.168.88.1,24,private,727,,196390,7,192.168.88.0/24
75756,2671,192.168.88.1,24,private,727,,196393,8,192.168.88.0/24
75768,6240,192.168.88.1,24,private,727,,196471,5,192.168.88.0/24
75778,6242,192.168.88.1,24,private,727,,196513,7,192.168.88.0/24
75873,6251,192.168.88.1,24,private,727,,196692,7,192.168.88.0/24
75919,6255,192.168.88.1,24,private,727,,196771,7,192.168.88.0/24
75927,6256,192.168.88.1,24,private,727,,196779,7,192.168.88.0/24
75973,6261,192.168.88.1,24,private,727,,196917,7,192.168.88.0/24
75998,2761,192.168.88.1,24,private,727,,196907,12,192.168.88.0/24
76068,6273,192.168.88.1,24,private,727,,197078,12,192.168.88.0/24
76074,6275,192.168.88.1,24,private,727,,197096,9,192.168.88.0/24
76079,6276,192.168.88.1,24,private,727,,197105,9,192.168.88.0/24
76088,6278,192.168.88.1,24,private,727,,197132,6,192.168.88.0/24
76091,6279,192.168.88.1,24,private,727,,197139,7,192.168.88.0/24
76094,6280,192.168.88.1,24,private,727,,197149,7,192.168.88.0/24
76158,6299,192.168.88.1,24,private,727,,197292,7,192.168.88.0/24
76166,6304,192.168.88.1,24,private,727,,197323,7,192.168.88.0/24
76196,6320,192.168.88.1,24,private,727,,197444,1,192.168.88.0/24
76205,6324,192.168.88.1,24,private,727,,197473,8,192.168.88.0/24
76302,6352,192.168.88.1,24,private,727,,197741,7,192.168.88.0/24
76315,6354,192.168.88.1,24,private,727,,197786,7,192.168.88.0/24
76336,4969,192.168.88.1,24,private,727,,139951,7,192.168.88.0/24
76355,2623,192.168.88.1,24,private,727,,58019,7,192.168.88.0/24
76433,6358,192.168.88.1,24,private,727,,197913,7,192.168.88.0/24
76516,6360,192.168.88.1,24,private,727,,197978,7,192.168.88.0/24
76547,6364,192.168.88.1,24,private,727,,198051,12,192.168.88.0/24
76583,6368,192.168.88.1,24,private,727,,198138,7,192.168.88.0/24
76619,6372,192.168.88.1,24,private,727,,198176,7,192.168.88.0/24
76622,6373,192.168.88.1,24,private,727,,198182,7,192.168.88.0/24
76729,5658,192.168.88.1,24,private,727,,182598,4,192.168.88.0/24
76773,6379,192.168.88.1,24,private,727,,198402,13,192.168.88.0/24
76796,6382,192.168.88.1,24,private,727,,198434,7,192.168.88.0/24
76831,6384,192.168.88.1,24,private,727,,198517,7,192.168.88.0/24
76834,6385,192.168.88.1,24,private,727,,198527,7,192.168.88.0/24
76847,2813,192.168.88.1,24,private,727,,198510,7,192.168.88.0/24
77180,6407,192.168.88.1,24,private,727,,199062,7,192.168.88.0/24
77204,6408,192.168.88.1,24,private,727,,199087,7,192.168.88.0/24
77231,6414,192.168.88.1,24,private,727,,199139,7,192.168.88.0/24
77252,6416,192.168.88.1,24,private,727,,199184,12,192.168.88.0/24
77260,6417,192.168.88.1,24,private,727,,199195,7,192.168.88.0/24
77273,6421,192.168.88.1,24,private,727,,199238,7,192.168.88.0/24
77300,6423,192.168.88.1,24,private,727,,199288,8,192.168.88.0/24
77576,6439,192.168.88.1,24,private,727,,199698,7,192.168.88.0/24
77579,6440,192.168.88.1,24,private,727,,199703,3,192.168.88.0/24
77586,6442,192.168.88.1,24,private,727,,199729,7,192.168.88.0/24
77591,6443,192.168.88.1,24,private,727,,199738,7,192.168.88.0/24
77594,6444,192.168.88.1,24,private,727,,199747,7,192.168.88.0/24
77598,6445,192.168.88.1,24,private,727,,199760,12,192.168.88.0/24
77633,5310,192.168.88.1,24,private,727,,161845,2,192.168.88.0/24
